,,,,,,,Daily Price Arrival Report-07-11-2025 to 08-02-2026 for Gujarat,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,000.00","7,555.00","7,050.00",Rs./Quintal,336.00,Metric Tonnes,29-11-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,500.00","8,155.00","7,400.00",Rs./Quintal,15.00,Metric Tonnes,28-01-2026
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,250.00","7,630.00","7,100.00",Rs./Quintal,32.30,Metric Tonnes,27-12-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,650.00","8,140.00","7,400.00",Rs./Quintal,11.70,Metric Tonnes,27-01-2026
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,300.00","7,505.00","7,050.00",Rs./Quintal,35.70,Metric Tonnes,26-11-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,500.00","7,675.00","7,150.00",Rs./Quintal,22.10,Metric Tonnes,25-12-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,300.00","7,450.00","7,000.00",Rs./Quintal,38.70,Metric Tonnes,24-11-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,450.00","7,695.00","7,125.00",Rs./Quintal,32.30,Metric Tonnes,23-12-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,400.00","7,645.00","7,125.00",Rs./Quintal,23.40,Metric Tonnes,22-12-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"5,750.00","7,415.00","6,900.00",Rs./Quintal,49.00,Metric Tonnes,21-11-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,375.00","8,075.00","7,400.00",Rs./Quintal,202.00,Metric Tonnes,21-01-2026
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,200.00","7,505.00","7,300.00",Rs./Quintal,4.20,Metric Tonnes,20-12-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,350.00","7,525.00","7,050.00",Rs./Quintal,31.00,Metric Tonnes,19-12-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,000.00","7,625.00","7,075.00",Rs./Quintal,34.00,Metric Tonnes,18-12-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,000.00","7,525.00","7,025.00",Rs./Quintal,41.50,Metric Tonnes,16-12-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,750.00","8,250.00","7,400.00",Rs./Quintal,9.40,Metric Tonnes,16-01-2026
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,300.00","7,500.00","7,000.00",Rs./Quintal,286.00,Metric Tonnes,15-12-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,000.00","7,375.00","7,000.00",Rs./Quintal,68.40,Metric Tonnes,14-11-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"6,250.00","7,425.00","7,000.00",Rs./Quintal,23.00,Metric Tonnes,13-12-2025
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"7,000.00","8,205.00","7,750.00",Rs./Quintal,14.20,Metric Tonnes,13-01-2026
Gujarat,Mehsana,Vijapur(Kukarvada) APMC,Oil Seeds,Cotton Seed,Other,Local,"5,800.00","7,450.00","7,000.00",Rs./Quintal,30.20,Metric Tonnes,12-12-2025
