,,,,,,,Daily Price Arrival Report-07-11-2025 to 08-02-2026 for Gujarat,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Cabbage,Other,FAQ,"1,000.00","2,000.00","1,750.00",Rs./Quintal,128.30,Metric Tonnes,02-12-2025
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Cabbage,Other,FAQ,600.00,"1,500.00","1,250.00",Rs./Quintal,258.60,Metric Tonnes,02-02-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Cabbage,Other,FAQ,500.00,"1,200.00",700.00,Rs./Quintal,169.70,Metric Tonnes,02-01-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Cabbage,Other,FAQ,800.00,"2,000.00","1,450.00",Rs./Quintal,277.50,Metric Tonnes,01-12-2025
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Cabbage,Other,FAQ,500.00,"1,100.00",850.00,Rs./Quintal,174.20,Metric Tonnes,01-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"1,200.00","1,200.00","1,200.00",Rs./Quintal,0.05,Metric Tonnes,31-12-2025
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"3,000.00","3,000.00","3,000.00",Rs./Quintal,0.04,Metric Tonnes,31-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"2,000.00","2,000.00","2,000.00",Rs./Quintal,0.05,Metric Tonnes,30-12-2025
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"1,500.00","1,500.00","1,500.00",Rs./Quintal,0.05,Metric Tonnes,30-11-2025
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"2,500.00","2,500.00","2,500.00",Rs./Quintal,0.05,Metric Tonnes,30-01-2026
Gujarat,Amreli,Damnagar APMC,Vegetables,Cabbage,Cabbage,Local,"1,500.00","1,500.00","1,500.00",Rs./Quintal,0.05,Metric Tonnes,29-12-2025
