,,,,,,,Daily Price Arrival Report-08-11-2025 to 08-02-2026 for Gujarat,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Deshi,Local,"1,840.00","2,490.00","2,165.00",Rs./Quintal,3.00,Metric Tonnes,09-12-2025
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,755.00","2,255.00","2,005.00",Rs./Quintal,3.50,Metric Tonnes,09-01-2026
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,875.00","2,790.00","2,333.00",Rs./Quintal,3.10,Metric Tonnes,08-12-2025
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,805.00","2,755.00","2,280.00",Rs./Quintal,2.60,Metric Tonnes,08-01-2026
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,750.00","2,305.00","2,028.00",Rs./Quintal,2.80,Metric Tonnes,07-01-2026
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,000.00","2,340.00","1,670.00",Rs./Quintal,1.30,Metric Tonnes,06-12-2025
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,625.00","2,000.00","1,813.00",Rs./Quintal,1.60,Metric Tonnes,06-02-2026
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,750.00","2,505.00","2,128.00",Rs./Quintal,0.70,Metric Tonnes,06-01-2026
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,905.00","2,000.00","1,953.00",Rs./Quintal,0.70,Metric Tonnes,05-12-2025
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,625.00","2,605.00","2,115.00",Rs./Quintal,2.30,Metric Tonnes,05-02-2026
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,805.00","2,130.00","1,968.00",Rs./Quintal,1.00,Metric Tonnes,05-01-2026
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,855.00","2,630.00","2,243.00",Rs./Quintal,1.70,Metric Tonnes,04-12-2025
Gujarat,Amreli,Rajula APMC,Cereals,Bajra(Pearl Millet/Cumbu),Local,Local,"1,850.00","2,705.00","2,278.00",Rs./Quintal,0.50,Metric Tonnes,04-02-2026
