,,,,,,,Daily Price Arrival Report-07-11-2025 to 08-02-2026 for Gujarat,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Amreli,Rajula APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,850.00","5,000.00","4,925.00",Rs./Quintal,0.10,Metric Tonnes,10-01-2026
Gujarat,Amreli,Rajula APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"3,500.00","5,500.00","4,500.00",Rs./Quintal,0.20,Metric Tonnes,09-12-2025
Gujarat,Amreli,Rajula APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,625.00","4,900.00","4,763.00",Rs./Quintal,0.60,Metric Tonnes,09-01-2026
Gujarat,Amreli,Rajula APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,780.00","4,780.00","4,780.00",Rs./Quintal,0.30,Metric Tonnes,08-12-2025
Gujarat,Amreli,Rajula APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,625.00","4,625.00","4,625.00",Rs./Quintal,0.10,Metric Tonnes,07-01-2026
Gujarat,Amreli,Rajula APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"3,855.00","4,660.00","4,258.00",Rs./Quintal,0.10,Metric Tonnes,06-12-2025
Gujarat,Amreli,Rajula APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"2,655.00","4,625.00","3,640.00",Rs./Quintal,0.10,Metric Tonnes,06-01-2026
Gujarat,Amreli,Rajula APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","5,805.00","5,152.00",Rs./Quintal,0.50,Metric Tonnes,05-12-2025
Gujarat,Amreli,Rajula APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,380.00","5,380.00","5,380.00",Rs./Quintal,0.30,Metric Tonnes,05-01-2026
Gujarat,Amreli,Rajula APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,750.00","5,075.00","4,913.00",Rs./Quintal,0.20,Metric Tonnes,04-12-2025
Gujarat,Amreli,Rajula APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,125.00","5,250.00","4,688.00",Rs./Quintal,0.60,Metric Tonnes,03-12-2025
Gujarat,Amreli,Rajula APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,505.00","5,130.00","4,818.00",Rs./Quintal,0.90,Metric Tonnes,03-02-2026
Gujarat,Amreli,Rajula APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,500.00","4,880.00","4,690.00",Rs./Quintal,0.60,Metric Tonnes,03-01-2026
Gujarat,Amreli,Rajula APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"4,000.00","6,130.00","5,065.00",Rs./Quintal,0.50,Metric Tonnes,02-12-2025
Gujarat,Amreli,Rajula APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,000.00","5,500.00","5,250.00",Rs./Quintal,0.30,Metric Tonnes,02-02-2026
Gujarat,Amreli,Rajula APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"5,005.00","6,325.00","5,665.00",Rs./Quintal,0.10,Metric Tonnes,02-01-2026
Gujarat,Amreli,Rajula APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"3,505.00","6,505.00","5,005.00",Rs./Quintal,0.30,Metric Tonnes,01-12-2025
Gujarat,Amreli,Rajula APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),Local,"3,930.00","4,700.00","4,315.00",Rs./Quintal,0.20,Metric Tonnes,01-01-2026
Gujarat,Gandhinagar,Mansa APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabul,Local,"4,900.00","4,900.00","4,900.00",Rs./Quintal,0.30,Metric Tonnes,28-01-2026
Gujarat,Gandhinagar,Mansa APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabul,Local,"4,440.00","4,900.00","4,750.00",Rs./Quintal,0.30,Metric Tonnes,27-01-2026
Gujarat,Gandhinagar,Mansa APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabul,Local,"4,185.00","5,025.00","5,025.00",Rs./Quintal,0.50,Metric Tonnes,24-01-2026
Gujarat,Gandhinagar,Mansa APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabul,Local,"4,200.00","4,200.00","4,200.00",Rs./Quintal,0.20,Metric Tonnes,16-01-2026
Gujarat,Gandhinagar,Mansa APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabul,Local,"4,500.00","4,550.00","4,500.00",Rs./Quintal,0.10,Metric Tonnes,12-12-2025
Gujarat,Gandhinagar,Mansa APMC,Pulses,Kabuli Chana(Chickpeas-White),Kabul,Local,"4,750.00","4,750.00","4,750.00",Rs./Quintal,1.00,Metric Tonnes,02-02-2026
