,,,,,,,Daily Price Arrival Report-07-11-2025 to 08-02-2026 for Gujarat,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Beetroot,Other,FAQ,"1,000.00","2,000.00","1,700.00",Rs./Quintal,22.40,Metric Tonnes,04-12-2025
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Beetroot,Other,FAQ,500.00,"1,200.00",900.00,Rs./Quintal,18.80,Metric Tonnes,04-02-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Beetroot,Other,FAQ,"1,000.00","2,000.00","1,700.00",Rs./Quintal,43.10,Metric Tonnes,03-12-2025
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Beetroot,Other,FAQ,700.00,"1,250.00",900.00,Rs./Quintal,23.40,Metric Tonnes,03-02-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Beetroot,Other,FAQ,"1,000.00","2,000.00","1,800.00",Rs./Quintal,20.80,Metric Tonnes,02-12-2025
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Beetroot,Other,FAQ,600.00,"1,250.00",900.00,Rs./Quintal,52.40,Metric Tonnes,02-02-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Beetroot,Other,FAQ,500.00,"1,500.00","1,050.00",Rs./Quintal,30.90,Metric Tonnes,02-01-2026
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Beetroot,Other,FAQ,"1,000.00","2,500.00","1,900.00",Rs./Quintal,44.10,Metric Tonnes,01-12-2025
Gujarat,Ahmedabad,Ahmedabad APMC,Vegetables,Beetroot,Other,FAQ,500.00,"1,500.00",950.00,Rs./Quintal,39.70,Metric Tonnes,01-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"1,000.00","1,500.00","1,400.00",Rs./Quintal,12.00,Metric Tonnes,31-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"1,800.00","2,000.00","1,900.00",Rs./Quintal,1.50,Metric Tonnes,30-12-2025
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"1,300.00","1,500.00","1,400.00",Rs./Quintal,11.30,Metric Tonnes,30-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"2,000.00","2,500.00","2,400.00",Rs./Quintal,1.40,Metric Tonnes,29-12-2025
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"1,200.00","1,500.00","1,300.00",Rs./Quintal,12.20,Metric Tonnes,29-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"1,200.00","1,600.00","1,300.00",Rs./Quintal,10.80,Metric Tonnes,28-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"2,000.00","2,500.00","2,200.00",Rs./Quintal,1.20,Metric Tonnes,27-12-2025
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"2,500.00","3,000.00","2,700.00",Rs./Quintal,1.80,Metric Tonnes,27-11-2025
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"2,000.00","2,500.00","2,300.00",Rs./Quintal,1.40,Metric Tonnes,26-12-2025
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"2,500.00","3,000.00","2,850.00",Rs./Quintal,1.80,Metric Tonnes,26-11-2025
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"1,600.00","1,900.00","1,750.00",Rs./Quintal,7.00,Metric Tonnes,26-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"2,400.00","2,500.00","2,450.00",Rs./Quintal,1.50,Metric Tonnes,25-12-2025
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"2,200.00","2,500.00","2,300.00",Rs./Quintal,5.00,Metric Tonnes,24-12-2025
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"1,000.00","1,500.00","1,400.00",Rs./Quintal,12.50,Metric Tonnes,24-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"2,200.00","2,300.00","2,250.00",Rs./Quintal,1.20,Metric Tonnes,23-12-2025
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"1,600.00","2,000.00","1,700.00",Rs./Quintal,11.80,Metric Tonnes,23-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"2,200.00","2,500.00","2,400.00",Rs./Quintal,1.40,Metric Tonnes,22-12-2025
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"2,400.00","2,700.00","2,600.00",Rs./Quintal,11.50,Metric Tonnes,22-11-2025
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Beetroot,Beetroot,FAQ,"1,500.00","2,000.00","1,750.00",Rs./Quintal,10.10,Metric Tonnes,22-01-2026
