,,,,,,,Daily Price Arrival Report-07-11-2025 to 08-02-2026 for Gujarat,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"6,400.00","7,460.00","7,200.00",Rs./Quintal,49.50,Metric Tonnes,18-12-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,500.00","7,305.00","6,700.00",Rs./Quintal,83.00,Metric Tonnes,18-11-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,950.00","7,470.00","7,300.00",Rs./Quintal,66.00,Metric Tonnes,17-12-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,110.00","7,430.00","7,230.00",Rs./Quintal,103.50,Metric Tonnes,17-11-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"7,000.00","8,000.00","7,600.00",Rs./Quintal,19.50,Metric Tonnes,17-01-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,500.00","7,435.00","7,100.00",Rs./Quintal,48.00,Metric Tonnes,16-12-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,375.00","8,000.00","7,750.00",Rs./Quintal,21.50,Metric Tonnes,16-01-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,740.00","7,395.00","6,900.00",Rs./Quintal,48.50,Metric Tonnes,15-12-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,860.00","7,375.00","7,200.00",Rs./Quintal,96.50,Metric Tonnes,15-11-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"7,530.00","8,000.00","7,750.00",Rs./Quintal,2.50,Metric Tonnes,15-01-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,350.00","7,325.00","7,000.00",Rs./Quintal,70.00,Metric Tonnes,14-11-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,500.00","7,485.00","7,200.00",Rs./Quintal,66.50,Metric Tonnes,13-12-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,500.00","7,405.00","6,900.00",Rs./Quintal,77.00,Metric Tonnes,13-11-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"6,250.00","7,835.00","7,550.00",Rs./Quintal,16.20,Metric Tonnes,13-01-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,820.00","7,525.00","7,235.00",Rs./Quintal,56.50,Metric Tonnes,12-12-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,400.00","7,360.00","6,900.00",Rs./Quintal,72.00,Metric Tonnes,12-11-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"6,250.00","7,760.00","7,500.00",Rs./Quintal,32.10,Metric Tonnes,12-01-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"6,200.00","7,535.00","7,100.00",Rs./Quintal,53.50,Metric Tonnes,11-12-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"4,775.00","7,375.00","6,700.00",Rs./Quintal,90.00,Metric Tonnes,11-11-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"4,755.00","7,425.00","6,675.00",Rs./Quintal,117.50,Metric Tonnes,10-11-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,125.00","7,740.00","7,500.00",Rs./Quintal,2.50,Metric Tonnes,10-01-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,800.00","7,400.00","7,000.00",Rs./Quintal,64.00,Metric Tonnes,09-12-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"6,500.00","7,760.00","7,520.00",Rs./Quintal,26.00,Metric Tonnes,09-01-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,650.00","7,205.00","6,900.00",Rs./Quintal,64.50,Metric Tonnes,08-12-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,000.00","7,555.00","7,125.00",Rs./Quintal,"1,505.00",Metric Tonnes,08-11-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"6,250.00","7,700.00","7,500.00",Rs./Quintal,39.20,Metric Tonnes,08-01-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,775.00","7,590.00","7,250.00",Rs./Quintal,81.50,Metric Tonnes,07-11-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"6,125.00","7,830.00","7,500.00",Rs./Quintal,17.20,Metric Tonnes,07-02-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,025.00","7,565.00","7,300.00",Rs./Quintal,25.00,Metric Tonnes,07-01-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,105.00","7,300.00","7,000.00",Rs./Quintal,49.50,Metric Tonnes,06-12-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"6,250.00","7,795.00","7,500.00",Rs./Quintal,10.00,Metric Tonnes,06-02-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"6,255.00","7,750.00","7,500.00",Rs./Quintal,35.00,Metric Tonnes,06-01-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,135.00","7,295.00","6,900.00",Rs./Quintal,53.90,Metric Tonnes,05-12-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"6,250.00","7,755.00","7,500.00",Rs./Quintal,13.80,Metric Tonnes,05-02-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"6,250.00","7,630.00","7,400.00",Rs./Quintal,29.00,Metric Tonnes,05-01-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,740.00","7,255.00","6,800.00",Rs./Quintal,58.50,Metric Tonnes,04-12-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,900.00","7,950.00","7,450.00",Rs./Quintal,20.50,Metric Tonnes,04-02-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,100.00","7,250.00","6,800.00",Rs./Quintal,58.00,Metric Tonnes,03-12-2025
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"6,250.00","7,805.00","7,500.00",Rs./Quintal,14.50,Metric Tonnes,03-02-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"6,000.00","7,605.00","7,350.00",Rs./Quintal,51.00,Metric Tonnes,03-01-2026
Gujarat,Ahmedabad,Dhandhuka APMC,Fibre Crops,Cotton,Other,FAQ,"5,050.00","7,505.00","7,150.00",Rs./Quintal,68.00,Metric Tonnes,02-12-2025
